id,brewery_id,name
3752,1286,Bavarian Lager
3753,1286,ESB
3754,540,In-Heat Wheat
3755,540,K-9 Cruiser Winter Ale
3756,1286,Troegs Pale Ale
3757,1286,Nugget Nectar
3758,1286,The Mad Elf
3759,540,Snake Dog IPA
3760,539,Blackbird Oatmeal Stout
3761,122,Trout Slayer
3762,122,Moose Drool Brown Ale
3763,122,Scape Goat Pale Ale
3764,122,Powder Hound Winter Ale
3765,122,Summer Honey Seasonal Ale
3766,122,IPA
3767,907,Totally Naked
3768,907,Edel-Pils
3769,907,Fat Squirrel Nut Brown Ale
3770,907,Spotted Cow
3771,908,Mad Hatter IPA
3772,908,Black Tulip
3773,545,Z Lager
3774,119,#17 Cream Ale
3775,540,Classic Pale Ale
3776,812,#9
3777,863,Miller Chill
3778,863,Miller High Life
3779,863,Miller Genuine Draft
3780,863,Milwaukee's Best Light
3781,863,Icehouse
3782,863,Milwaukees Best
3783,44,Budweiser
3784,44,Bud Light
3785,44,Budweiser Select
3786,1211,Abbey Triple
3787,1326,Golden Monkey Tripel
3788,45,Broad Street Barleywine
3789,45,Water Gap Wheat
3790,45,Mountain Lager
3791,45,Volks Weizenbock
3792,45,Purist Pale Ale
3793,45,Jolly Scot Scottish Ale
3794,45,Hoppy Trails India Pale Ale
3795,45,Susquehanna Stout
3796,45,Zoigl Star Lager
3797,45,Abbey Roade Belgian Ale
3798,45,Celtic Knot Irish Red
3799,45,Peregrine Pilsner
3800,45,Anniversary Maibock
3801,45,Hinterland Hefe Weizen
3802,45,Dom Blonde KÃ¶lsch
3803,45,Kipona Fest
3804,45,Trail Blaze Organic Brown Ale
3805,45,Pennypacker Porter
3806,45,Grinnin' Grizzly Spiced Ale
3807,45,Sophie's Sparkling Ale
3808,45,Coconut Porter
3809,45,Wildflower Honey Wheat
3810,812,Lucky Kat
3811,863,Miller Lite
3812,1388,Yuengling Lager
3813,1388,Yuengling Lager Light
3814,1388,Yuengling Porter
3815,1388,Yuengling Black and Tan
3816,1388,Lord Chesterfield Ale
3817,1388,Yuengling Premium Beer
3818,1388,Yuengling Premium Light
3819,1326,Throwback Lager
3820,1326,Prima Pils
3821,1326,Victory Lager
3822,1326,St. Boisterous Hellerbock
3823,1326,Sunrise Weissbier
3824,1326,Whirlwind Wit
3825,1326,Festbier
3826,1326,Hop Wallop
3827,1326,Moonglow Weizenbock
3828,1326,Old Horizontal
3829,1326,St. Victorious
3830,1326,Storm King Imperial Stout
3831,1326,V-12
3832,1326,Hop Devil India Pale Ale
3833,399,Coors Original
3834,399,Coors Light
3835,399,Coors Extra Gold Lager
3836,878,Molson Canadian
3837,399,Harvest Moon Pumpkin
3838,399,Zima Clear
3839,399,Blue Moon Belgian White
3840,399,Killian's Irish Red
3841,1286,Sunshine Pils
3842,1326,V-Saison
3843,960,Apricot Wheat
3844,960,Spruce Creek Lager
3845,960,Spring Creek Lager
3846,960,Red Mo Ale
3847,960,Mt. Nittany Pale Ale
3848,960,Double D IPA
3849,960,Black Mo Stout
3850,960,Tripel Ale
3851,960,Dubbel Ale
3852,960,Arthur's Nugget Pale Ale
3853,762,Labatt Blue
3854,762,Labatt Ice
3855,762,Labatt Blue Light
3856,762,Labatt Bleue Dry
3857,762,Labatt Crystal
3858,762,Labatt Extra Dry
3859,762,Labatt 50
3860,762,Genuine Lager
3861,762,Genuine Honey Lager
3862,762,Labatt Wildcat
3863,762,Labatt Sterling
3864,302,Original White Ale
3865,975,Penn Pilsner
3866,975,Penn Gold
3867,975,Penn Dark
3868,975,Penn Weizen
3869,975,Penn Marzen
3870,975,PENNdemonium
3871,975,Penn Oktoberfest
3872,698,Augustiner
3873,1214,Straub
3874,1214,Straub Light
3875,1211,Stoudt's American Pale Ale
3876,1211,Stoudt's Gold Lager
3877,1211,Scarlet Lady Ale
3878,1211,Stoudt's Pils
3879,771,Amish Four Grain
3880,771,Lancaster Strawberry Wheat
3881,771,Lancaster Milk Stout
3882,771,Hop Hog IPA
3883,963,Pabst Blue Ribbon
3884,963,Pabst Blue Ribbon Light
3885,963,Old Milwaukee
3886,963,Piels Draft
3887,963,Piels Light
3888,963,St Ides
3889,963,Colt 45
3890,698,IC Light
3891,771,Rare Rooster Summer Rye Ale
3892,771,Lancaster Winter Warmer
3893,771,Spring Bock
3894,771,Lancaster Oktoberfest
3895,771,Doppel Bock
3896,771,Lancaster Hefe Weizen
3897,771,Gold Star Pilsner
3898,1009,Shark Attack Double Red Ale
3899,1009,Wipeout IPA
3900,1009,Amigo Lager
3901,1009,Hop 15 Ale
3902,1009,Old Viscosity
3903,975,St. Nikolaus Bock Bier
3904,871,Wild Rice Lager
3905,871,Pale Ale
3906,871,Nut Brown Ale
3907,871,Red Ale
3908,871,Rye Porter
3909,755,Brueghel Blonde
3910,6,10
3911,6,8
3912,6,6
3913,526,10 Squared (10Â²)
3914,157,Samuel Adams Boston Lager
3915,157,Samuel Adams Double Bock
3916,157,Samuel Adams Summer Ale
3917,157,Samuel Adams Boston Ale
3918,157,Samuel Adams Black Lager
3919,157,Samuel Adams Winter Lager
3920,1352,Merry Monks
3921,1352,Winter Ale
3922,1352,AutumnFest
3923,1352,Black Hole
3924,1352,Blanche
3925,1352,Blasphemy
3926,1352,Blithering Idiot
3927,1352,Decadence
3928,1333,Oatmeal Stout
3929,1352,Double Simcoe IPA
3930,1352,Eleven
3931,1352,Heresy
3932,1352,Hops Infusion
3933,1352,House Ale
3934,1352,Imperial Pumpkin Ale
3935,1352,Insanity
3936,1352,Muse Farmhouse Ale
3937,1352,Old Heathen
3938,1352,Prophecy
3939,1352,Quad
3940,1352,Raspberry Imperial Stout
3941,1352,Twelve
3942,157,Samuel Adams OctoberFest
3943,157,Samuel Adams Scotch Ale
3944,540,Garde Dog
3945,399,Rising Moon Spring Ale
3946,44,Natural Ice
3947,44,Natural Light
3948,49,Harp Lager
3949,812,HIPA
3950,459,120 Minute IPA
3951,459,90 Minute IPA
3952,459,60 Minute IPA
3953,541,Imperial Espresso Porter
3954,305,Duchesse de Bourgogne
3955,541,Farmhouse Summer Ale
3956,541,HopFish IPA
3957,541,Belgian Abbey Dubbel
3958,541,ESB Ale
3959,541,Extra Pale Ale
3960,541,OktoberFish
3961,541,Grand Cru Winter Reserve
3962,1352,Scotch Ale
3963,459,Festina PÃªche
3964,1099,Nut Brown Ale
3965,981,Kenziger
3966,981,Newbold IPA
3967,981,Rowhouse Red
3968,981,Walt Wit
3969,157,Samuel Adams Pale Ale
3970,894,Full Moon Belgian White Ale
3971,1326,Baltic Thunder
3972,894,UpRiver Lager
3973,894,Skyline Stout
3974,894,Scorpion Amber Ale
3975,894,Dry Heat Hefeweizen
3976,44,Wild Blue Blueberry Lager
3977,44,Shock Top
3978,2,South Park Blonde
3979,2,Bitter American
3980,2,Watermelon Wheat
3981,2,Amendment Pale Ale
3982,2,Potrero ESB
3983,2,North Star Red
3984,2,General Pippo's Porter
3985,2,21A IPA
3986,2,Oyster Point Oyster Stout
3987,2,563 Stout
3988,2,Double Trouble IPA
3989,385,Below Decks
3990,385,Hang Ten
3991,385,Holy Sheet
3992,385,Loose Cannon Hop3 Ale
3993,385,Peg Leg Stout
3994,385,Red Sky at Night
3995,385,Small Craft Warning
3996,385,Winter Storm
3997,4,JuleÃ¸l
3998,4,Bock Beer
3999,4,Genuine Pilsner
4000,4,Gull Classic
4001,540,Gonzo Imperial Porter
4002,540,Old Scratch Lager
4003,11,Broadside Ale
4004,11,Adnams Explorer
4005,11,Adnam's Suffolk Special Bitter
4006,11,Nut Brown Ale
4007,11,Adnams Fisherman
4008,11,Adnams Tally Ho
4009,3,Oude Geuze
4010,265,Stella Artois
4011,774,Rolling Rock
4012,459,Midas Touch Golden Elixir
4013,459,Indian Brown Ale
4014,459,Shelter Pale Ale
4015,459,Chicory Stout
4016,850,Ipswich IPA
4017,850,Ipswich Original Ale
4018,850,Ipswich Oatmeal Stout
4019,850,Ipswich Dark Ale
4020,850,Ipswich Nut Brown
4021,850,Ipswich Porter
4022,850,Ipswich Summer
4023,850,Ipswich Harvest
4024,850,Ipswich Winter
4025,850,1084 Barleywine
4026,1316,Gold Coast Blonde Ale
4027,1316,Firehouse ESB
4028,1316,Honey-Raspberry Ale
4029,1316,American Wheat
4030,1316,Dundee Scotch Ale
4031,1316,O! Gold Light Beer
4032,1316,Capitol Premium Pale Ale
4033,1316,India Pale Ale
4034,1316,Blackstone Stout
4035,1316,1000 Barley Wine
4036,1316,Railyard Ale
4037,1316,Irish Red
4038,1173,Phin & Matt's Extroidinary Ale
4039,1173,Southern Tier IPA
4040,540,Double Dog Double Pale Ale
4041,1086,Blind Pig IPA
4042,1307,11
4043,1307,Don De Dieu
4044,1307,Maudite
4045,1307,Trois Pistoles
4046,771,Celtic Rose
4048,157,Samuel Adams White Ale
4049,157,Sam Adams Light
4050,157,Samuel Adams Old Fezziwig Ale
4051,157,Samuel Adams Holiday Porter
4052,157,Samuel Adams Cherry Wheat
4053,551,8th Street Ale
4054,960,Arthur's English Old Ale
4055,551,Kilt Lifter  Scottish-Style Ale
4056,551,Hefeweizen
4057,551,Hop Knot IPA
4058,551,Sunbru KÃ¶lsch Style Ale
4059,551,The Raj India Pale Ale
4060,551,Oatmeal Stout
4061,551,Arizona Peach
4062,551,Abbey Normal Ale
4063,551,American-Style Brown Ale
4064,551,Alt Ball and Chain
4065,551,Barrel-Aged Blind Date Ale
4066,551,Belgian Wit
4067,551,Blind Date Ale
4068,551,Black Betty Schwartzbier
4069,551,Caulfield's Rye
4070,1173,Raspberry Porter
4071,1173,Raspberry Wheat
4072,378,Chimay PremiÃ¨re (Chimay Red)
4073,378,Chimay Triple (Chimay White)
4074,157,Samuel Adams Cream Stout
4075,157,Samuel Adams Hefeweizen
4076,157,Samuel Adams Brown Ale
4077,157,Samuel Adams Honey Porter
4078,157,Samuel Adams Irish Red
4079,17,Alaskan Amber
4080,17,Alaskan Pale
4081,17,Alaskan Stout
4082,17,Alaskan ESB
4083,17,Alaskan IPA
4084,17,Alaskan Smoked Porter
4085,17,Winter Ale
4086,17,Alaskan Summer Ale
4087,17,Alaskan Barley Wine Ale
4088,17,Breakup Bock
4089,1144,Old 55 Pale Ale
4090,858,Kodiak Brown Nut Brown Ale
4091,858,Arctic Rhino Coffee Porter
4092,858,Sockeye Red IPA
4093,858,Panty Peeler Tripel
4094,858,La Maitresse du Moine
4095,858,Arctic Devil Barley Wine
4096,858,CoHoHo Imperial IPA
4097,858,Meltdown Double IPA
4098,858,Old Whiskers
4099,858,Fur Rondy
4100,858,Fallen Angel
4101,858,Conspiracy
4102,858,Obliteration III
4103,145,Colonel Paris Pale Ale
4104,227,Scotch Ale
4105,25,Pig Pen Pilsener
4106,25,Fegley's Amber Lager
4107,25,Steelgaarden Wit
4108,25,Hop Explosion
4109,25,Pawn Shop Porter
4110,25,Apricot Ale
4111,25,Pumpkin Ale
4112,25,Rude Elf's Reserve
4113,106,CH-47 Pale Ale
4114,106,Cassis Reserve Lambic â€˜06
4115,106,Arc Weld Alt
4116,319,Billtown Blonde
4117,319,Fast Eddies Pale Ale
4118,319,Susquehanna Oatmeal Stout
4119,319,Edgar I.P.A.
4120,319,Inspiration Red
4121,319,Smoked Porter
4122,319,Hands Off Maibock
4123,87,Hammerin' Ale
4124,87,Headbangerz Brown Ale
4125,87,Weldspatter IPA
4126,87,Square Feet Wheat
4127,100,Oberon Ale
4128,100,Porter
4129,100,Lager Beer
4130,100,Third Coast Old Ale
4131,100,Third Coast Beer
4132,100,Pale Ale
4133,100,Two Hearted Ale
4134,100,Kalamazoo Stout
4135,100,Winter White Ale
4136,100,Amber Ale
4137,100,Best Brown Ale
4138,100,Bell's Cherry Stout
4139,100,Consecrator Doppelbock Beer
4140,100,Special Double Cream Stout
4141,100,Expedition Stout
4142,100,Hell Hath No Fury Ale
4143,100,Hopslam Ale
4144,100,Java Stout
4145,100,Octoberfest Beer
4146,100,Batch 8000
4147,100,Batch 7000
4148,784,Rocket's Red Ale
4149,784,Liberty White Ale
4150,339,Capitol Kolsch
4151,339,Amber Waves
4152,339,Irish Red Ale
4153,540,Kerberos
4154,812,Circus Boy
4155,812,Odd Notion Winter 07
4156,812,Odd Notion Spring 08
4157,812,Odd Notion Summer 08
4158,812,Single Chair Ale
4159,812,Roxy Rolles
4160,812,Jinx
4161,812,Feast of Fools
4162,812,Chaotic Chemistry
4163,812,Braggot
4164,812,Thumbsucker
4165,1383,Yards Saison
4166,1383,General Washington Tavern Porter
4167,157,Samuel Adams Hallertau Imperial Pilsner
4168,262,Westmalle Trappist Dubbel
4169,919,Acme California Pale Ale
4170,919,Scrimshaw Pilsner Style Beer
4171,1072,Dry Hopped St. Rogue Red Ale
4172,1072,Dead Guy Ale
4173,1072,American Amber Ale
4174,1072,Artisan Lager
4175,1072,Brutal Bitter
4176,1072,Charlie 1981
4177,1072,Chipotle Ale
4178,1072,Chocolate Stout
4179,1072,Hazelnut Brown Nectar
4180,1072,Honey Cream Ale
4181,1072,Imperial India Pale Ale / I2PA
4182,1072,Juniper Pale Ale
4183,1072,Half-E-Weizen
4184,1072,Mocha Porter / New Porter
4185,1072,Mogul Ale
4186,1072,Monk Madness Ale
4187,1072,Morimoto Black Obi Soba Ale
4188,1072,Morimoto Imperial Pilsner
4189,1072,Old Crustacean Barleywine 2004
4190,1072,Morimoto Soba Ale
4191,1072,Oregon Golden Ale
4192,1072,Santas Private Reserve
4193,1072,Shakespeare Stout
4194,1072,Red Fox
4195,1072,Roughstock Ale
4196,1072,Ten Thousand Brew Ale
4197,1072,XS Imperial Stout
4198,1072,Ãœber Pilsner
4199,1072,Issaquah Bullfrog Ale
4200,1072,Chamomellow
4201,1072,Dad's Little Helper
4202,1072,Frosty Frog
4203,1072,Golden Frog
4204,1072,Honey Orange Wheat
4205,1072,Hoppy Frog
4206,1072,Imperial Red
4207,1072,Jittery Frog
4208,1072,Kells Irish Style Lager
4209,1072,Menage Frog
4210,1072,Rogue Smoke
4211,1072,Tracktown IPA
4212,1072,Trafalgar IPA
4213,1072,Youngers Special Bitter
4214,247,Dark Mild
4215,247,Irish Stout
4216,1255,Airship Light
4217,1255,Hoppus Maximus
4218,1255,Siberian Night Imperial Stout
4219,1255,Old Leghumper Porter
4220,1255,Rasberry Ale
4221,1255,Twisted Kilt Scotch Ale
4222,1255,Cerberus 10 Dog Ale
4223,1255,Orthus Belgian Dubbel
4224,1255,Labrador Lager
4225,1255,Stud Service Stout
4226,1255,Maibark
4227,1255,Barktoberfest
4228,1255,Spiced Pumpkin Ale
4229,1255,12 Dogs Christmas Ale
4230,643,Farmer Jon's Oatmeal Stout
4231,905,Fat Tire Amber Ale
4232,5,Brune (Brown)
4233,1313,Upland Wheat Ale
4234,343,O'Hara's Celtic Stout
4235,289,Balashi
4236,339,St. Adrian's Alt
4237,968,Pale Ale
4238,1357,Avenue Ale
4239,544,Copper Head Ale
4240,423,Geary's Pale Ale
4241,650,Aecht Schlenkerla Rauchbier Urbock
4242,616,Grolsch Amber Ale
4243,616,Grolsch Premium Weizen
4244,616,Grolsch Dunkel Weizen
4245,616,Grolsch Pilsner Speciale
4246,616,Grolsch Premium Pilsner
4247,713,Sneck Lifter
4248,378,Chimay Grand Reserve(Chimay Blue)
4249,110,La Trappe Enkel / La Trappe Blond
4250,110,La Trappe Dubbel
4251,291,Rodenbach
4252,291,Grand Cru
4253,5,Leffe Blonde
4254,1122,Newcastle Brown Ale
4255,249,Abbey Dubbel
4256,1298,Domaine DuPage French Country Ale
4257,1298,The Bitter End Pale Ale
4258,765,Maximus Ale
4259,55,Bar Harbor Real Ale
4260,656,Honey Brown
4261,1031,Apricot Weizen Ale
4262,198,St-Ambroise Oatmeal Stout
4263,198,St-Ambroise Apricot Wheat Ale
4264,360,Tecate
4265,618,Corona Extra
4266,86,Club Colombia
4267,226,WaldschlÃ¶sschen Dunkel
4268,161,Boulevard Unfiltered Wheat
4269,130,Bison Chocolate Stout
4270,1142,Porter
4271,1142,Sierra Nevada Pale Ale
4272,1142,Unfiltered Wheat Beer
4273,1142,Stout
4274,1142,ESB - Early Spring Beer
4275,1142,Summerfest
4276,1142,Anniversary Ale 2007
4277,1142,Celebration Ale
4278,1142,Bigfoot
4279,1117,SchÃ¶fferhofer Hefeweizen alkoholfrei
4280,1117,SchÃ¶fferhofer Hefeweizen Hell
4281,1009,Sharkbite Red
4282,23,Allagash White
4283,1349,Pils Legende
4284,459,Burton Baton
4285,459,World Wide Stout
4286,259,Black Chocolate Stout
4287,1204,Vertical Epic 06.06.06
4288,328,Pilsener Bier
4289,328,Caldera IPA
4290,328,Dry Hop Orange
4291,328,Ashland Amber
4292,328,Dry Hop Red
4293,328,Pilot Rock Porter
4294,328,Dark Lager
4295,328,Pale Ale
4296,360,Cerveza Sol
4297,10,Purple Haze
4298,1220,Great Northern Porter
4299,1048,Red Oak Amber Lager
4300,1048,Battlefield Bock
4301,1048,Hummin Bird
4302,369,Eisenbahn Weizenbock
4303,465,Dreher Classic
4304,646,Soproni
4305,154,Borsodi
4306,205,Celebrator
4307,360,Dos Equis Amber Lager
4308,360,Dos Equis Special Lager
4309,698,Iron City
4310,1176,Optimator
4311,1005,Pilsner Urquell
4312,1361,Widmer Hefeweizen
4313,1361,Broken Halo IPA
4314,1361,Drop Top Amber Ale
4315,121,Grasshopper
4316,1361,Widmer W'08
4317,1325,Vetter 33
4318,83,Duveneck's Dortmunder
4319,83,Cumberland Pale Ale
4320,83,RedLegg Ale
4321,1140,Star Beer
4322,1332,Wachusetts IPA
4323,1252,Narragansett Lager
4325,588,Gordon Biersch Marzen
4326,473,Duvel
4327,1102,San Miguel 1516
4328,1204,Arrogant Bastard Ale
4329,281,Maredsous 10 Tripple
4330,1044,Firemans #4
4331,1187,Smithwick's
4332,49,Guinness Extra Stout
4333,708,Leinenkugel's Sunset Wheat
4334,708,Leinenkugel's Honey Weiss
4335,708,Leinenkugel's Berry Weiss
4336,708,Leinenkugel's Summer Shandy
4337,399,Keystone Light
4338,847,Eye of the Hawk
4339,647,Heineken
4340,1376,Duchy Originals Organic English Ale
4341,588,Gordon Biersch Schwarzbier
4342,588,Gordon Biersch Czech Lager
4343,588,Gordon Biersch Hefeweizen
4344,988,Skopsko
4345,959,Copper Ale
4346,959,Oktoberfest
4347,41,Barney Flats Oatmeal Stout
4348,959,Pale Ale
4349,959,Stovepipe Porter
4350,959,White Sail
4351,959,Vermont Lager
4352,801,Long Trail Ale
4353,801,Traditional IPA
4354,801,Double Bag Ale
4355,801,Long Trail Hefeweizen
4356,801,Harvest
4357,801,Hibernator
4358,801,Blackbeary Wheat
4359,1194,Steamwhistle Lager
4360,801,Belgian White
4361,1307,La Fin Du Monde
4362,963,Lone Star Light
4363,605,Commodore Perry IPA
4364,605,Dortmunder Gold
4365,605,Edmund Fitzgerald Porter
4366,605,Eliot Ness Amber Lager
4367,605,Burning River Pale Ale
4368,605,Holy Moses
4369,605,Christmas Ale
4370,605,Ohio City Oatmeal Stout
4371,618,Negra Modelo
4372,127,Birra Moretti La Rossa
4373,586,Stockyard Oatmeal Stout
4374,963,Lone Star
4375,1258,Thomas Hooker Irish Red Ale
4376,44,Bud Extra
4377,44,Bud Dry
4378,1337,Warsteiner Premium Verum
4379,44,Bud Light Lime
4380,1337,Warsteiner Premium Dunkel
4381,44,Bare Knuckle Stout
4382,366,Caguama
4383,44,Bud Ice
4384,44,Bud Ice Light
4385,44,Michelob Amber Bock
4386,44,Michelob Ultra Amber
4387,44,Michelob Beer
4388,618,PacÃ­fico Clara
4389,44,Michelob Black & Tan
4390,44,Michelob Light
4391,44,Michelob Golden Pilsner
4392,44,Michelob Honey Lager
4393,44,Michelob Ultra
4394,1051,Redhook Long Hammer IPA
4395,304,Gulden Draak
4396,50,Asahi Super Dry
4397,39,Anchor Steam
4398,1239,Goldstar
4399,486,stella
4400,1322,Kasteel Blonde
4401,1092,Schlafly Barleywine
4402,252,Breznak Dunkles/Dark
4403,1375,Hobgoblin
4404,304,Piraat 10.5%
4405,1308,SuperBock
4406,144,Toasted Lager
4407,586,Goose Island IPA
4408,95,BeckÂ´s
4409,480,Schlappeseppl Export
4410,203,1664
4411,60,WeiÃŸbier
4412,520,Rockslide IPA
4413,1224,420 Extra Pale Ale
4414,769,Riverwest Stein Beer
4415,1026,Kennebunkport IPA
4416,10,Abita Jockamo IPA
4417,85,Bass Pale Ale
4418,249,Three Philosophers
4419,635,Harpoon IPA
4420,634,Harpoon UFO Hefeweizen
4421,634,Harpoon Ale
4422,302,Hoegaarden
4423,1204,Stone 11th Anniversery Ale
4424,1260,Gumballhead
4425,585,Honker's Ale
4426,1374,Julius Echter Hefe-WeiÃŸbier Hell
4427,963,Primo
4428,39,Anchor Summer Beer
4429,1385,Double Chocolate Stout
4430,813,Blue Bell Bitter
4431,509,Staggering Elk
4432,1195,Lions Gate Lager
4433,1195,Cascadia Cream Ale
4434,1195,Signature Pale Ale
4435,1195,Nirvana Nut Brown Ale
4436,1195,Empress India Pale Ale
4437,1195,Heroica Oatmeal Stout
4438,1195,Pilsner
4439,1195,Skinny Tire Hefeweizen
4440,1195,Coal Porter
4441,1195,The Great Pumpkin Ale
4442,1195,Sour Cherry Ale
4443,1195,Ipanema Summer White
4444,1195,Frambozen
4445,1195,Blitzen Christmas Ale
4446,1210,HURRICANE I.P.A.
4447,1210,Black Plague Stout
4448,1210,Highland Scottish Ale
4449,1210,Precipitation Pilsner
4450,1210,Fruit Lambics
4451,1211,Fat Dog Stout
4452,1211,Stoudt's Double India Pale Ale
4453,1307,Blanche de Chambly
4454,1307,Ã‰phÃ©mÃ¨re Pomme
4455,1307,Seigneuriale
4456,1307,Chambly Noire
4457,1391,Dos Perros
4458,1391,Sly Rye Porter
4459,1391,Pale Ale
4460,1391,Onward Stout
4461,1391,ESB
4462,1391,Hefeweizen
4463,658,Gaelic Ale
4464,658,Oatmeal Porter
4465,658,St.Terese's Pale Ale
4466,658,Kashmir IPA
4467,658,Black Mocha Stout
4468,658,Cold Mountain Winter Ale
4469,972,Salvator
4470,972,Paulaner Oktoberfest
4471,972,Hefeweizen
4472,765,Cappuccino Stout
4473,49,Guinness Draught
4474,47,Cocoa Loco
4475,10,Fall Fest
4476,10,Strawberry Harvest Lager
4477,765,Lucky 13 Anniversary Release
4478,530,Blackberry Ale
4479,530,Oil Change Oatmeal Stout
4480,56,Hell
4481,41,Boont Amber Ale
4482,41,Hop Ottin IPA
4483,611,Woodchuck Granny Smith Varietal Draft Cider
4484,611,Woodchuck Amber Draft Cider
4485,285,Delirium Tremens
4486,285,Delirium Nocturnum
4487,459,Palo Santo Marron
4488,1179,Shiner Bock
4489,470,Misfit Red
4490,470,Hellrazer
4491,470,Bad Moon Porter
4492,470,Blackout
4493,470,Snake Oil
4494,470,Venom
4495,242,Ozzy
4496,242,Resurrection
4497,242,Proletary
4498,1086,Damnation
4499,1086,Pliny the Elder
4500,1086,Pliny the Younger
4501,1086,OVL Stout
4502,1086,Aud Blonde
4503,1354,Oliver ESB
4504,1354,Oliver Irish Red
4505,1354,Oliver Pagan Porter
4506,1262,Thunderhead IPA
4507,320,Strongbow Cider
4508,41,Summer Solstice Cerveza Crema
4509,765,IPA
4510,520,Imperial Eclipse Stout
4511,1224,Blue
4512,1224,Georgia Brown
4513,1224,Hummer
4514,44,Ziegenbock Amber
4515,62,"Maharaja, The"
4516,62,"Reverend, The"
4517,304,Monk's Cafe
4518,1019,Erdinger Weizen
4519,1176,Franziskaner Hefe-Weissbier Dunkel
4520,459,Raison D'Extra
4521,955,Orlio Seasonal India Pale Ale
4522,955,Orlio Common Ale
4523,955,Orlio Seasonal Black Lager
4524,611,Woodchuck Dark and Dry Draft Cider
4525,611,Cider Jack
4526,920,Creamation Ale
4527,920,Squirrel's Nut Brown
4528,920,McCafferty's Ale
4529,920,Station 33 Firehouse Red
4530,920,Amber Waves of Grain
4531,920,Paddlers Pale Ale
4532,920,Paleo IPA
4533,920,Double Vision IPA
4534,920,Friar's Porter
4535,920,Stone House Stout
4536,920,Rock-n-Wheat
4537,426,Double Crooked Tree I.P.A.
4538,47,Hopmouth Double IPA
4539,863,Red Dog
4540,863,Mickey's Ice
4541,37,Amstel Light
4542,863,Olde English 800
4543,1247,Copper Hill Kolsch
4544,1247,Abijah Rowe IPA
4545,1247,Alt
4546,1247,Old Mill Pond ESB
4547,1247,Three Steve Stout
4548,35,North Pleasant Pale Ale
4549,35,Massatucky Brown
4550,35,Two Sisters Imperial Stout
4551,35,Heather Ale
4552,35,Lewmeister Oktoberfest
4553,35,Raspberry Brown Ale
4554,35,Workingman's Wheat
4555,35,Righteous Red
4556,35,Graduation Ale
4557,35,Patriots Pilsner
4558,35,Amherst ESB
4559,35,Honey Pilsner
4560,35,Puffers Smoked Porter
4561,35,Boltwood Bock
4562,35,Bankers Gold
4563,35,Half in the Bagpipe
4564,35,Cascade IPA
4565,35,Olde #8 Anniversary Ale
4566,131,Premium Beer
4567,113,Hell's Belle
4568,546,Foster's Special Bitter
4569,48,Bavarian Dark Wheat Beer
4570,399,Honey Moon Summer Ale
4571,998,Staropramen
4572,113,Bad Penny
4573,113,Angry Angel
4574,76,Antler Brown Ale
4575,76,Navigator Golden Ale
4576,76,Cliffhanger Light Ale
4577,76,Angler Black Lager
4578,76,Rescue IPA
4579,76,Iron Arm Belgian Style Wheat
4580,76,Mountaineer Maibock
4581,76,Old '99 Barley Wine
4582,209,Maisel's Weisse Kristall
4583,1023,Schneider Weisse
4584,512,Saranac Adirondack Lager
4585,1099,Organic Ale
4586,549,Founders Imperial Stout
4587,549,Founders Pale Ale
4588,549,Founders Black Rye
4589,549,Founders Breakfast Stout
4590,549,Rubaeus
4591,549,Curmudgeon
4592,549,Founders Kentucky Breakfast
4593,549,Founders Devil Dancer
4594,549,Founders Red's Rye
4595,512,Saranac Pale Ale
4596,512,Saranac Brown Ale
4597,512,Saranac India Pale Ale
4598,512,Saranac Black Forest
4599,512,Saranac Black & Tan
4600,512,Saranac Lager
4601,512,Pomegranate Wheat
4602,512,Saranac Kolsch
4603,512,Saranac Belgian White
4604,512,Saranac Summer Ale
4605,512,Saranac Golden Pilsner
4606,512,Saranac Octoberfest
4607,512,Saranac Pumpkin Ale
4608,512,Saranac Season's Best
4609,512,Saranac Caramel Porter
4610,512,Saranac Black Diamond Bock
4611,512,Saranac Oatmeal Stout
4612,512,Roggen Bock
4613,512,Saranac Marzenbier
4614,512,Saranac Nut Brown Ale
4615,512,Saranac Mocha Stout
4616,512,Saranac Single Malt
4617,512,Saranac Belgian Ale
4618,512,Saranac Mountain Ale
4619,512,Saranac Chocolate Amber
4620,512,Saranac Bock
4621,512,Saranac Rachbier
4622,512,Saranac Extra Special Bitter
4623,512,Saranac Imperial IPA
4624,512,Saranac Imperial Stout
4625,512,Saranac Scotch Ale
4626,674,Stony Face Red Ale
4627,538,Humbles Blond Ale
4628,538,Heat Seeker Hefe
4629,538,Catalina Common Lager
4630,538,Spitfire Best Bitter
4631,538,Afterburner IPA
4632,441,Hop Henge Imperial IPA
4633,538,First Flight Amber Ale
4634,538,Barnstormer Brown Ale
4635,538,Peacemaker Porter
4636,538,Sick Duck Imperial Stout
4637,314,Bube's Kolsch
4638,459,Beewolf Braggot
4639,314,Bube's Red Ale
4640,314,Bube's Stout
4641,314,Bube's Kiwi-Strawberry Wheat
4642,314,Bube's Brown Ale
4643,314,Bube's Hefeweizen
4644,314,Bube's India Pale Ale (IPA)
4645,1286,Scratch #7 2008
4646,1286,Scratch #11 2008
4647,1286,Scratch #10 2008
4648,1286,Scratch #8 2008
4649,1286,Scratch #6 2007
4650,831,McNellie's Pub Ale
4651,831,Sundown Wheat
4652,831,Atlas IPA
4653,1204,Oaked Arrogant Bastard Ale
